date,state,Mobility,confirmed_infections,death_rate,rt,days,phase_indi,days0,days1,days2,days3,days4,days5,days6
7/19/20,Arunachal Pradesh,-46.86550564,90,0.002208524,1.10619783,128,5,128,106,85,66,52,38,8
7/20/20,Arunachal Pradesh,-47.00471281,50,0.001951165,1.068187956,129,5,129,107,86,67,53,39,9
7/21/20,Arunachal Pradesh,-47.08933991,68,0.001743216,1.035523321,130,5,130,108,87,68,54,40,10
7/22/20,Arunachal Pradesh,-47.09431124,91,0.001578752,1.008368515,131,5,131,109,88,69,55,41,11
7/23/20,Arunachal Pradesh,-47.00232508,42,0.001452226,0.986695716,132,5,132,110,89,70,56,42,12
7/24/20,Arunachal Pradesh,-46.81264653,65,0.001358999,0.970329015,133,5,133,111,90,71,57,43,13
7/25/20,Arunachal Pradesh,-46.53694008,70,0.001295472,0.958980072,134,5,134,112,91,72,58,44,14
7/26/20,Arunachal Pradesh,-46.19063272,32,0.001259233,0.952273822,135,5,135,113,92,73,59,45,15
7/27/20,Arunachal Pradesh,-45.78458761,81,0.001249003,0.949765375,136,5,136,114,93,74,60,46,16
7/28/20,Arunachal Pradesh,-45.32177155,91,0.001264527,0.950951691,137,5,137,115,94,75,61,47,17
7/29/20,Arunachal Pradesh,-44.79943914,80,0.001306639,0.955282537,138,5,138,116,95,76,62,48,18
7/30/20,Arunachal Pradesh,-44.21137183,74,0.001377292,0.962174036,139,5,139,117,96,77,63,49,19
7/31/20,Arunachal Pradesh,-43.55337173,107,0.001479508,0.9710259,140,5,140,118,97,78,64,50,20
8/1/20,Arunachal Pradesh,-42.82511456,83,0.001617247,0.981241968,141,5,141,119,98,79,65,51,21
8/2/20,Arunachal Pradesh,-42.03300155,24,0.001795418,0.992253084,142,5,142,120,99,80,66,52,22
8/3/20,Arunachal Pradesh,-41.19239891,60,0.002019618,1.003541348,143,5,143,121,100,81,67,53,23
8/4/20,Arunachal Pradesh,-40.3241933,32,0.002295585,1.014664951,144,5,144,122,101,82,68,54,24
8/5/20,Arunachal Pradesh,-39.45155624,65,0.002628741,1.025282767,145,5,145,123,102,83,69,55,25
8/6/20,Arunachal Pradesh,-38.5981466,93,0.003023437,1.035177106,146,5,146,124,103,84,70,56,26
8/7/20,Arunachal Pradesh,-37.78678703,101,0.003481988,1.044271718,147,5,147,125,104,85,71,57,27
8/8/20,Arunachal Pradesh,-37.03911237,68,0.004003647,1.052641696,148,-1,148,126,105,86,72,58,28
8/9/20,Arunachal Pradesh,-36.37269584,38,0.004583493,1.06051262,149,-1,149,127,106,87,73,59,29
8/10/20,Arunachal Pradesh,-35.79961366,76,0.005211612,1.068247403,150,-1,150,128,107,88,74,60,30
8/11/20,Arunachal Pradesh,-35.32283525,96,0.005873329,1.076321317,151,-1,151,129,108,89,75,61,31
8/12/20,Arunachal Pradesh,-34.92864579,103,0.006549672,1.085289269,152,-1,152,130,109,90,76,62,32
8/13/20,Arunachal Pradesh,-34.59386715,82,0.007218414,1.095752866,153,-1,153,131,110,91,77,63,33
8/14/20,Arunachal Pradesh,-34.29399636,95,0.00785626,1.108334396,154,-1,154,132,111,92,78,64,34
8/15/20,Arunachal Pradesh,-34.00742637,51,0.008442407,1.123659612,155,-1,155,133,112,93,79,65,35
8/16/20,Arunachal Pradesh,-33.71879802,43,0.008961647,1.142344403,156,-1,156,134,113,94,80,66,36
8/17/20,Arunachal Pradesh,-33.42374306,40,0.009405576,1.164977333,157,-1,157,135,114,95,81,67,37
8/18/20,Arunachal Pradesh,-33.12645696,134,0.009773307,1.192094128,158,-1,158,136,115,96,82,68,38
8/19/20,Arunachal Pradesh,-32.83317656,75,0.010071655,1.224149522,159,-1,159,137,116,97,83,69,39
3/16/20,Odisha,-10.97626668,1,2.99E-05,2.000021386,3,-1,3,-1,-1,-1,-1,-1,-1
3/17/20,Odisha,-14.96748887,0,3.09E-05,1.988802184,4,-1,4,-1,-1,-1,-1,-1,-1
3/18/20,Odisha,-19.78675532,1,3.20E-05,1.974806332,5,-1,5,-1,-1,-1,-1,-1,-1
3/19/20,Odisha,-25.29943683,0,3.34E-05,1.956868082,6,-1,6,-1,-1,-1,-1,-1,-1
3/20/20,Odisha,-31.27902622,0,3.49E-05,1.933769734,7,-1,7,-1,-1,-1,-1,-1,-1
3/21/20,Odisha,-37.43815172,0,3.67E-05,1.904344617,8,-1,8,-1,-1,-1,-1,-1,-1
3/22/20,Odisha,-43.47720043,0,3.86E-05,1.86760657,9,-1,9,-1,-1,-1,-1,-1,-1
3/23/20,Odisha,-49.13264907,0,4.09E-05,1.822895389,10,-1,10,-1,-1,-1,-1,-1,-1
3/24/20,Odisha,-54.2175452,0,4.35E-05,1.770020787,11,-1,11,-1,-1,-1,-1,-1,-1
3/25/20,Odisha,-58.60771575,0,4.64E-05,1.709381226,12,-1,12,-1,-1,-1,-1,-1,-1
3/26/20,Odisha,-62.23759111,1,4.96E-05,1.642028749,13,-1,13,-1,-1,-1,-1,-1,-1
3/27/20,Odisha,-65.10237911,0,5.32E-05,1.569648699,14,-1,14,-1,-1,-1,-1,-1,-1
3/28/20,Odisha,-67.24935318,0,5.72E-05,1.494431717,15,-1,15,-1,-1,-1,-1,-1,-1
3/29/20,Odisha,-68.76444597,0,6.16E-05,1.418843889,16,-1,16,-1,-1,-1,-1,-1,-1
3/30/20,Odisha,-69.75543476,0,6.62E-05,1.345343439,17,-1,17,-1,-1,-1,-1,-1,-1
3/31/20,Odisha,-70.33361639,1,7.11E-05,1.276121129,18,-1,18,-1,-1,-1,-1,-1,-1
4/1/20,Odisha,-70.60401457,1,7.60E-05,1.212931017,19,0,19,-1,-1,-1,-1,-1,-1
4/2/20,Odisha,-70.65860934,0,8.08E-05,1.157034349,20,0,20,-1,-1,-1,-1,-1,-1
4/3/20,Odisha,-70.57214626,15,8.52E-05,1.109234611,21,0,21,-1,-1,-1,-1,-1,-1
4/4/20,Odisha,-70.40148096,1,8.91E-05,1.069961147,22,0,22,0,-1,-1,-1,-1,-1
4/5/20,Odisha,-70.18559796,18,9.22E-05,1.039362844,23,0,23,1,-1,-1,-1,-1,-1
4/6/20,Odisha,-69.94826306,1,9.42E-05,1.017388133,24,0,24,2,-1,-1,-1,-1,-1
4/7/20,Odisha,-69.69945293,2,9.51E-05,1.003840948,25,0,25,3,-1,-1,-1,-1,-1
4/8/20,Odisha,-69.44196488,0,9.47E-05,0.998410339,26,0,26,4,-1,-1,-1,-1,-1
4/9/20,Odisha,-69.17668704,6,9.31E-05,1.000675382,27,0,27,5,-1,-1,-1,-1,-1
4/10/20,Odisha,-68.90407155,2,9.05E-05,1.010089883,28,0,28,6,-1,-1,-1,-1,-1
4/11/20,Odisha,-68.62617462,4,8.71E-05,1.025956114,29,0,29,7,-1,-1,-1,-1,-1
4/12/20,Odisha,-68.34735922,0,8.31E-05,1.04740519,30,0,30,8,-1,-1,-1,-1,-1
4/13/20,Odisha,-68.0716931,1,7.89E-05,1.073411042,31,0,31,9,-1,-1,-1,-1,-1
4/14/20,Odisha,-67.79922923,5,7.47E-05,1.102864296,32,0,32,10,-1,-1,-1,-1,-1
4/15/20,Odisha,-67.52975669,0,7.07E-05,1.134708318,33,0,33,11,-1,-1,-1,-1,-1
4/16/20,Odisha,-67.26321573,0,6.71E-05,1.168096511,34,0,34,12,-1,-1,-1,-1,-1
4/17/20,Odisha,-66.99726772,0,6.40E-05,1.202501131,35,0,35,13,-1,-1,-1,-1,-1
4/18/20,Odisha,-66.73010206,1,6.16E-05,1.23772303,36,0,36,14,-1,-1,-1,-1,-1
4/19/20,Odisha,-66.46050465,0,5.98E-05,1.273807232,37,0,37,15,-1,-1,-1,-1,-1
4/20/20,Odisha,-66.1848302,13,5.87E-05,1.310912346,38,0,38,16,-1,-1,-1,-1,-1
4/21/20,Odisha,-65.89250374,5,5.84E-05,1.349182959,39,0,39,17,-1,-1,-1,-1,-1
4/22/20,Odisha,-65.56890116,4,5.89E-05,1.388648254,40,1,40,18,-1,-1,-1,-1,-1
4/23/20,Odisha,-65.198171,6,6.02E-05,1.429147056,41,1,41,19,-1,-1,-1,-1,-1
4/24/20,Odisha,-64.76347679,5,6.24E-05,1.470271841,42,1,42,20,-1,-1,-1,-1,-1
4/25/20,Odisha,-64.25067359,6,6.57E-05,1.511327082,43,1,43,21,0,-1,-1,-1,-1
4/26/20,Odisha,-63.65237379,3,7.01E-05,1.551302513,44,1,44,22,1,-1,-1,-1,-1
4/27/20,Odisha,-62.96730144,15,7.59E-05,1.588866085,45,1,45,23,2,-1,-1,-1,-1
4/28/20,Odisha,-62.19543355,0,8.34E-05,1.622384933,46,1,46,24,3,-1,-1,-1,-1
4/29/20,Odisha,-61.34074017,7,9.27E-05,1.649986364,47,1,47,25,4,-1,-1,-1,-1
4/30/20,Odisha,-60.41291214,18,0.000104327,1.669674241,48,1,48,26,5,-1,-1,-1,-1
5/1/20,Odisha,-59.42587515,11,0.000118613,1.679515254,49,1,49,27,6,-1,-1,-1,-1
5/2/20,Odisha,-58.39882757,6,0.000135959,1.677897052,50,1,50,28,7,-1,-1,-1,-1
5/3/20,Odisha,-57.35688058,2,0.000156775,1.663829502,51,1,51,29,8,-1,-1,-1,-1
5/4/20,Odisha,-56.32621628,7,0.000181453,1.637217701,52,1,52,30,9,-1,-1,-1,-1
5/5/20,Odisha,-55.32918226,8,0.000210328,1.599008537,53,1,53,31,10,-1,-1,-1,-1
5/6/20,Odisha,-54.38529049,28,0.000243616,1.551134998,54,1,54,32,11,-1,-1,-1,-1
5/7/20,Odisha,-53.50950274,14,0.000281345,1.496256625,55,1,55,33,12,-1,-1,-1,-1
5/8/20,Odisha,-52.70923317,51,0.0003233,1.437376985,56,1,56,34,13,-1,-1,-1,-1
5/9/20,Odisha,-51.98530764,82,0.000368996,1.377456416,57,1,57,35,14,-1,-1,-1,-1
5/10/20,Odisha,-51.33483914,25,0.000417643,1.319114998,58,1,58,36,15,-1,-1,-1,-1
5/11/20,Odisha,-50.75362192,38,0.000468126,1.264464929,59,2,59,37,16,-1,-1,-1,-1
5/12/20,Odisha,-50.23558296,22,0.000519056,1.215061231,60,2,60,38,17,-1,-1,-1,-1
5/13/20,Odisha,-49.77590017,101,0.000568907,1.171934015,61,2,61,39,18,-1,-1,-1,-1
5/14/20,Odisha,-49.37097921,134,0.000616204,1.135662451,62,2,62,40,19,0,-1,-1,-1
5/15/20,Odisha,-49.01393632,65,0.000659581,1.10645933,63,2,63,41,20,1,-1,-1,-1
5/16/20,Odisha,-48.69157755,0,0.000697899,1.084246777,64,2,64,42,21,2,-1,-1,-1
5/17/20,Odisha,-48.38007891,91,0.000730301,1.068713802,65,2,65,43,22,3,-1,-1,-1
5/18/20,Odisha,-48.04398103,48,0.000756228,1.059354077,66,2,66,44,23,4,-1,-1,-1
5/19/20,Odisha,-47.64011396,102,0.000775425,1.055488201,67,2,67,45,24,5,-1,-1,-1
5/20/20,Odisha,-47.12825277,74,0.000787927,1.056279228,68,2,68,46,25,6,-1,-1,-1
5/21/20,Odisha,-46.48473551,51,0.000794023,1.06075307,69,2,69,47,26,7,-1,-1,-1
5/22/20,Odisha,-45.71079062,86,0.000794226,1.067834957,70,2,70,48,27,8,-1,-1,-1
5/23/20,Odisha,-44.82650032,80,0.000789234,1.076408178,71,2,71,49,28,9,-1,-1,-1
5/24/20,Odisha,-43.86870456,67,0.000779854,1.085392335,72,2,72,50,29,10,-1,-1,-1
5/25/20,Odisha,-42.88326357,102,0.000766964,1.093828898,73,3,73,51,30,11,-1,-1,-1
5/26/20,Odisha,-41.91480388,79,0.000751496,1.10095679,74,3,74,52,31,12,-1,-1,-1
5/27/20,Odisha,-41.00708401,76,0.000734365,1.1062627,75,3,75,53,32,13,-1,-1,-1
5/28/20,Odisha,-40.19814915,67,0.000716448,1.109498186,76,3,76,54,33,14,0,-1,-1
5/29/20,Odisha,-39.5149277,63,0.000698575,1.110664266,77,3,77,55,34,15,1,-1,-1
5/30/20,Odisha,-38.97385347,96,0.000681514,1.109970533,78,3,78,56,35,16,2,-1,-1
5/31/20,Odisha,-38.58000044,129,0.000665952,1.107778823,79,3,79,57,36,17,3,-1,-1
6/1/20,Odisha,-38.32479652,156,0.00065249,1.104541657,80,3,80,58,37,18,4,-1,-1
6/2/20,Odisha,-38.18441129,141,0.000641656,1.10074398,81,3,81,59,38,19,5,-1,-1
6/3/20,Odisha,-38.12514098,143,0.000633957,1.09685406,82,3,82,60,39,20,6,-1,-1
6/4/20,Odisha,-38.10765176,90,0.000629906,1.093286584,83,3,83,61,40,21,7,-1,-1
6/5/20,Odisha,-38.09100401,130,0.000630054,1.09037882,84,3,84,62,41,22,8,-1,-1
6/6/20,Odisha,-38.04180114,173,0.000635015,1.088379544,85,3,85,63,42,23,9,-1,-1
6/7/20,Odisha,-37.94358185,75,0.000645485,1.087449802,86,3,86,64,43,24,10,-1,-1
6/8/20,Odisha,-37.81132341,138,0.000662276,1.087673949,87,4,87,65,44,25,11,-1,-1
6/9/20,Odisha,-37.68631408,146,0.000686358,1.089078394,88,4,88,66,45,26,12,-1,-1
6/10/20,Odisha,-37.61366728,110,0.000718827,1.091654473,89,4,89,67,46,27,13,-1,-1
6/11/20,Odisha,-37.62441929,136,0.000760803,1.095381433,90,4,90,68,47,28,14,0,-1
